timestamp,sensor_id,x,y,z
2024-11-06 15:35:36.254 -0500,1,-0.15,9.64,-0.97
2024-11-06 15:35:41.297 -0500,1,-0.12,9.63,-0.96
2024-11-06 15:35:46.330 -0500,1,-0.13,9.66,-0.95
2024-11-06 15:35:51.367 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:35:56.402 -0500,1,-0.14,9.64,-0.95
2024-11-06 15:36:01.441 -0500,1,-0.11,9.63,-0.94
2024-11-06 15:36:06.481 -0500,1,-0.12,9.62,-0.92
2024-11-06 15:36:11.514 -0500,1,-0.11,9.64,-0.98
2024-11-06 15:36:16.551 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:36:21.598 -0500,1,-0.13,9.67,-1.0
2024-11-06 15:36:26.642 -0500,1,-0.13,9.66,-0.98
2024-11-06 15:36:31.684 -0500,1,-0.13,9.64,-0.93
2024-11-06 15:36:36.723 -0500,1,-0.15,9.62,-0.96
2024-11-06 15:36:41.776 -0500,1,-0.14,9.66,-0.96
2024-11-06 15:36:46.819 -0500,1,-0.15,9.63,-0.95
2024-11-06 15:36:51.855 -0500,1,-0.14,9.65,-0.93
2024-11-06 15:36:56.907 -0500,1,-0.13,9.65,-0.99
2024-11-06 15:37:01.967 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:37:07.007 -0500,1,-0.12,9.65,-0.97
2024-11-06 15:37:12.049 -0500,1,-0.13,9.64,-0.96
2024-11-06 15:37:17.083 -0500,1,-0.15,9.65,-0.98
2024-11-06 15:37:22.134 -0500,1,-0.14,9.65,-0.99
2024-11-06 15:37:27.172 -0500,1,-0.12,9.63,-0.98
2024-11-06 15:37:32.208 -0500,1,-0.12,9.65,-0.96
2024-11-06 15:37:37.242 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:37:42.290 -0500,1,-0.16,9.67,-0.99
2024-11-06 15:37:47.331 -0500,1,-0.12,9.64,-0.96
2024-11-06 15:37:52.368 -0500,1,-0.13,9.64,-0.94
2024-11-06 15:37:57.402 -0500,1,-0.14,9.62,-0.97
2024-11-06 15:38:02.440 -0500,1,-0.13,9.62,-0.95
2024-11-06 15:38:07.484 -0500,1,-0.14,9.63,-0.96
2024-11-06 15:38:12.534 -0500,1,-0.12,9.63,-0.97
2024-11-06 15:38:17.574 -0500,1,-0.15,9.66,-0.96
2024-11-06 15:38:22.610 -0500,1,-0.12,9.65,-0.95
2024-11-06 15:38:27.647 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:38:32.700 -0500,1,-0.12,9.62,-0.97
2024-11-06 15:38:37.750 -0500,1,-0.14,9.64,-0.95
2024-11-06 15:38:42.788 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:38:47.855 -0500,1,-0.12,9.65,-1.01
2024-11-06 15:38:52.896 -0500,1,-0.14,9.63,-0.98
2024-11-06 15:38:57.934 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:39:02.987 -0500,1,-0.11,9.65,-0.96
2024-11-06 15:39:08.034 -0500,1,-0.13,9.62,-0.92
2024-11-06 15:39:13.080 -0500,1,-0.15,9.64,-0.99
2024-11-06 15:39:18.125 -0500,1,-0.1,9.63,-0.92
2024-11-06 15:39:23.179 -0500,1,-0.13,9.63,-0.94
2024-11-06 15:39:28.213 -0500,1,-0.13,9.65,-0.97
2024-11-06 15:39:33.248 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:39:38.302 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:39:43.350 -0500,1,-0.12,9.64,-0.98
2024-11-06 15:39:48.383 -0500,1,-0.12,9.64,-0.96
2024-11-06 15:39:53.422 -0500,1,-0.11,9.65,-0.99
2024-11-06 15:39:58.458 -0500,1,-0.13,9.64,-0.95
2024-11-06 15:40:03.496 -0500,1,-0.14,9.66,-0.96
2024-11-06 15:40:08.543 -0500,1,-0.14,9.64,-0.98
2024-11-06 15:40:13.578 -0500,1,-0.12,9.65,-0.95
2024-11-06 15:40:18.612 -0500,1,-0.14,9.65,-0.95
2024-11-06 15:40:23.658 -0500,1,-0.13,9.64,-0.96
2024-11-06 15:40:28.719 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:40:33.783 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:40:38.853 -0500,1,-0.14,9.64,-0.98
2024-11-06 15:40:43.890 -0500,1,-0.13,9.64,-1.01
2024-11-06 15:40:48.927 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:40:53.968 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:40:59.028 -0500,1,-0.13,9.65,-0.97
2024-11-06 15:41:04.067 -0500,1,-0.12,9.65,-0.93
2024-11-06 15:41:09.106 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:41:14.146 -0500,1,-0.12,9.65,-0.96
2024-11-06 15:41:19.190 -0500,1,-0.14,9.64,-0.98
2024-11-06 15:41:24.232 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:41:29.266 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:41:34.300 -0500,1,-0.13,9.65,-0.98
2024-11-06 15:41:39.342 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:41:44.387 -0500,1,-0.13,9.63,-0.96
2024-11-06 15:41:49.422 -0500,1,-0.13,9.65,-0.97
2024-11-06 15:41:54.458 -0500,1,-0.12,9.64,-0.94
2024-11-06 15:41:59.499 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:42:04.542 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:42:09.583 -0500,1,-0.12,9.63,-0.95
2024-11-06 15:42:14.626 -0500,1,-0.13,9.65,-1.0
2024-11-06 15:42:19.663 -0500,1,-0.13,9.64,-0.96
2024-11-06 15:42:24.707 -0500,1,-0.14,9.63,-0.95
2024-11-06 15:42:29.769 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:42:34.806 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:42:39.840 -0500,1,-0.15,9.64,-0.95
2024-11-06 15:42:44.878 -0500,1,-0.12,9.65,-0.94
2024-11-06 15:42:49.923 -0500,1,-0.13,9.66,-0.96
2024-11-06 15:42:54.962 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:43:00.009 -0500,1,-0.14,9.66,-0.98
2024-11-06 15:43:05.074 -0500,1,-0.13,9.66,-0.95
2024-11-06 15:43:10.114 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:43:15.155 -0500,1,-0.12,9.65,-0.94
2024-11-06 15:43:20.190 -0500,1,-0.14,9.65,-0.96
2024-11-06 15:43:25.241 -0500,1,-0.11,9.63,-0.93
2024-11-06 15:43:30.287 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:43:35.323 -0500,1,-0.12,9.64,-1.0
2024-11-06 15:43:40.357 -0500,1,-0.15,9.64,-0.95
2024-11-06 15:43:45.396 -0500,1,-0.13,9.65,-0.97
2024-11-06 15:43:50.440 -0500,1,-0.13,9.63,-0.96
2024-11-06 15:43:55.485 -0500,1,-0.14,9.64,-0.95
2024-11-06 15:44:00.571 -0500,1,-0.13,9.63,-0.95
2024-11-06 15:44:05.620 -0500,1,-0.13,9.65,-0.94
2024-11-06 15:44:10.661 -0500,1,-0.12,9.65,-0.95
2024-11-06 15:44:15.704 -0500,1,-0.14,9.63,-0.95
2024-11-06 15:44:20.752 -0500,1,-0.13,9.65,-0.92
2024-11-06 15:44:25.785 -0500,1,-0.14,9.63,-0.93
2024-11-06 15:44:30.829 -0500,1,-0.15,9.63,-0.95
2024-11-06 15:44:35.867 -0500,1,-0.13,9.63,-0.94
2024-11-06 15:44:40.912 -0500,1,-0.12,9.64,-0.97
2024-11-06 15:44:45.948 -0500,1,-0.14,9.65,-0.95
2024-11-06 15:44:50.984 -0500,1,-0.13,9.63,-0.98
2024-11-06 15:44:56.021 -0500,1,-0.15,9.64,-0.92
2024-11-06 15:45:01.081 -0500,1,-0.12,9.66,-0.97
2024-11-06 15:45:06.126 -0500,1,-0.14,9.65,-0.96
2024-11-06 15:45:11.178 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:45:16.217 -0500,1,-0.15,9.65,-0.94
2024-11-06 15:45:21.261 -0500,1,-0.12,9.64,-0.95
2024-11-06 15:45:26.301 -0500,1,-0.13,9.64,-0.94
2024-11-06 15:45:31.344 -0500,1,-0.14,9.64,-0.95
2024-11-06 15:45:36.392 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:45:41.444 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:45:46.515 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:45:51.566 -0500,1,-0.15,9.62,-0.92
2024-11-06 15:45:56.608 -0500,1,-0.16,9.64,-0.95
2024-11-06 15:46:01.643 -0500,1,-0.13,9.63,-0.96
2024-11-06 15:46:06.685 -0500,1,-0.12,9.64,-0.96
2024-11-06 15:46:11.722 -0500,1,-0.13,9.64,-0.95
2024-11-06 15:46:16.773 -0500,1,-0.14,9.66,-0.96
2024-11-06 15:46:21.812 -0500,1,-0.14,9.63,-0.95
2024-11-06 15:46:26.849 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:46:31.882 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:46:36.966 -0500,1,-0.13,9.63,-0.95
2024-11-06 15:46:42.014 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:46:47.062 -0500,1,-0.11,9.64,-0.95
2024-11-06 15:46:52.112 -0500,1,-0.12,9.63,-0.95
2024-11-06 15:46:57.149 -0500,1,-0.14,9.65,-0.95
2024-11-06 15:47:02.192 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:47:07.227 -0500,1,-0.13,9.62,-0.97
2024-11-06 15:47:12.271 -0500,1,-0.14,9.66,-0.94
2024-11-06 15:47:17.318 -0500,1,-0.13,9.62,-0.98
2024-11-06 15:47:22.359 -0500,1,-0.11,9.63,-0.96
2024-11-06 15:47:27.394 -0500,1,-0.14,9.65,-0.96
2024-11-06 15:47:32.447 -0500,1,-0.12,9.66,-0.98
2024-11-06 15:47:37.677 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:47:42.712 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:47:47.748 -0500,1,-0.12,9.65,-0.95
2024-11-06 15:47:52.790 -0500,1,-0.14,9.66,-0.98
2024-11-06 15:47:57.835 -0500,1,-0.13,9.63,-0.94
2024-11-06 15:48:02.871 -0500,1,-0.15,9.66,-0.97
2024-11-06 15:48:07.918 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:48:12.952 -0500,1,-0.11,9.62,-0.99
2024-11-06 15:48:18.020 -0500,1,-0.14,9.64,-0.95
2024-11-06 15:48:23.054 -0500,1,-0.11,9.61,-0.94
2024-11-06 15:48:28.090 -0500,1,-0.11,9.62,-0.93
2024-11-06 15:48:33.124 -0500,1,-0.15,9.67,-0.96
2024-11-06 15:48:38.176 -0500,1,-0.09,9.64,-0.97
2024-11-06 15:48:43.216 -0500,1,-0.13,9.64,-0.96
2024-11-06 15:48:48.259 -0500,1,-0.12,9.65,-0.95
2024-11-06 15:48:53.295 -0500,1,-0.14,9.64,-0.98
2024-11-06 15:48:58.333 -0500,1,-0.13,9.63,-0.96
2024-11-06 15:49:03.374 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:49:08.409 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:49:13.446 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:49:18.479 -0500,1,-0.16,9.65,-0.97
2024-11-06 15:49:23.524 -0500,1,-0.13,9.64,-0.92
2024-11-06 15:49:28.570 -0500,1,-0.14,9.64,-0.97
2024-11-06 15:49:33.614 -0500,1,-0.15,9.65,-0.95
2024-11-06 15:49:38.651 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:49:43.694 -0500,1,-0.15,9.66,-0.97
2024-11-06 15:49:48.743 -0500,1,-0.14,9.66,-0.95
2024-11-06 15:49:53.781 -0500,1,-0.15,9.66,-0.96
2024-11-06 15:49:58.827 -0500,1,-0.13,9.65,-0.98
2024-11-06 15:50:03.873 -0500,1,-0.13,9.63,-0.97
2024-11-06 15:50:08.916 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:50:13.961 -0500,1,-0.14,9.65,-0.96
2024-11-06 15:50:19.000 -0500,1,-0.11,9.6,-0.97
2024-11-06 15:50:24.035 -0500,1,-0.16,9.62,-0.96
2024-11-06 15:50:29.077 -0500,1,-0.12,9.66,-0.98
2024-11-06 15:50:34.112 -0500,1,-0.16,9.66,-0.98
2024-11-06 15:50:39.149 -0500,1,-0.14,9.64,-0.94
2024-11-06 15:50:44.191 -0500,1,-0.12,9.62,-0.96
2024-11-06 15:50:49.226 -0500,1,-0.14,9.62,-0.95
2024-11-06 15:50:54.280 -0500,1,-0.15,9.64,-0.96
2024-11-06 15:50:59.315 -0500,1,-0.11,9.65,-0.94
2024-11-06 15:51:04.367 -0500,1,-0.13,9.64,-0.94
2024-11-06 15:51:09.408 -0500,1,-0.14,9.65,-0.97
2024-11-06 15:51:14.462 -0500,1,-0.13,9.65,-0.98
2024-11-06 15:51:19.505 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:51:24.538 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:51:29.575 -0500,1,-0.16,9.65,-0.97
2024-11-06 15:51:34.618 -0500,1,-0.11,9.63,-0.96
2024-11-06 15:51:39.654 -0500,1,-0.13,9.65,-0.96
2024-11-06 15:51:44.691 -0500,1,-0.14,9.64,-0.94
2024-11-06 15:51:49.731 -0500,1,-0.13,9.67,-0.94
2024-11-06 15:51:54.769 -0500,1,-0.13,9.63,-0.93
2024-11-06 15:51:59.817 -0500,1,-0.13,9.65,-0.94
2024-11-06 15:52:04.851 -0500,1,-0.12,9.65,-0.96
2024-11-06 15:52:09.885 -0500,1,-0.15,9.63,-0.95
2024-11-06 15:52:14.922 -0500,1,-0.13,9.64,-0.97
2024-11-06 15:52:19.967 -0500,1,-0.14,9.64,-0.96
2024-11-06 15:52:25.015 -0500,1,-0.14,9.63,-0.94
2024-11-06 15:52:30.049 -0500,1,-0.14,9.64,-0.99
2024-11-06 15:52:35.085 -0500,1,-0.13,9.63,-0.94
2024-11-06 15:52:40.136 -0500,1,-0.15,9.63,-0.95
2024-11-06 15:52:45.179 -0500,1,-0.13,9.63,-0.95
2024-11-06 15:52:50.213 -0500,1,-0.14,9.63,-0.96
2024-11-06 15:52:55.253 -0500,1,-0.14,9.65,-0.95
2024-11-06 15:53:00.290 -0500,1,-0.12,9.64,-0.96
2024-11-06 15:53:05.341 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:53:10.386 -0500,1,-0.12,9.65,-0.96
2024-11-06 15:53:15.422 -0500,1,-0.14,9.61,-0.98
2024-11-06 15:53:20.457 -0500,1,-0.12,9.63,-0.98
2024-11-06 15:53:25.492 -0500,1,-0.15,9.63,-0.95
2024-11-06 15:53:30.544 -0500,1,-0.14,9.63,-0.93
2024-11-06 15:53:35.578 -0500,1,-0.14,9.66,-0.98
2024-11-06 15:53:40.613 -0500,1,-0.14,9.65,-0.95
2024-11-06 15:53:45.647 -0500,1,-0.13,9.64,-0.92
2024-11-06 15:53:50.695 -0500,1,-0.14,9.62,-0.94
2024-11-06 15:53:55.737 -0500,1,-0.15,9.64,-0.97
2024-11-06 15:54:00.775 -0500,1,-0.15,9.65,-0.99
2024-11-06 15:54:05.836 -0500,1,-0.13,9.65,-0.97
2024-11-06 15:54:10.916 -0500,1,-0.13,9.65,-0.98
2024-11-06 15:54:15.958 -0500,1,-0.13,9.65,-0.95
2024-11-06 15:54:20.995 -0500,1,-0.12,9.64,-0.95
2024-11-06 15:54:26.042 -0500,1,-0.13,9.65,-0.94
2024-11-06 15:54:31.079 -0500,1,-0.14,9.65,-0.94
2024-11-06 15:54:36.115 -0500,1,-0.11,9.65,-0.96
2024-11-06 15:54:41.160 -0500,1,-0.15,9.64,-0.92
2024-11-06 15:54:46.213 -0500,1,-0.12,9.65,-0.99
2024-11-06 15:54:51.253 -0500,1,-0.15,9.64,-0.96
2024-11-06 15:54:56.293 -0500,1,-0.13,9.63,-0.97
2024-11-13 08:39:33.819 -0500,1,-0.09,9.58,-0.61
2024-11-13 08:39:38.868 -0500,1,0.17,9.74,-0.25
2024-11-13 08:39:43.901 -0500,1,-0.11,9.66,-0.25
2024-11-13 08:39:48.949 -0500,1,-0.11,9.66,-0.25
2024-11-13 08:39:53.986 -0500,1,-0.14,9.63,-0.25
2024-11-13 08:39:59.018 -0500,1,1.61,9.81,-1.32
2024-11-13 08:40:04.062 -0500,1,-0.08,9.67,-0.16
2024-11-13 08:40:09.105 -0500,1,-0.3,9.67,-0.09
2024-11-13 08:40:14.141 -0500,1,-0.1,9.67,-0.25
2024-11-13 08:40:19.194 -0500,1,-0.09,9.68,-0.27
2024-11-13 08:40:24.230 -0500,1,-0.1,9.66,-0.28
2024-11-13 08:40:29.262 -0500,1,-0.08,9.67,-0.24
2024-11-13 08:40:34.313 -0500,1,-0.1,9.67,-0.26
2024-11-13 08:40:39.351 -0500,1,-0.07,9.64,-0.27
2024-11-13 08:40:44.391 -0500,1,-0.11,9.66,-0.3
2024-11-13 08:40:49.424 -0500,1,-0.08,9.68,-0.28
2024-11-13 08:40:54.478 -0500,1,-0.05,9.63,-0.33
2024-11-18 08:10:27.232 -0500,1,-0.12,9.66,-0.27
2024-11-18 08:10:32.268 -0500,1,-0.05,9.68,-0.31
2024-11-18 08:10:37.320 -0500,1,-0.11,9.68,-0.32
2024-11-18 08:10:42.376 -0500,1,-0.09,9.67,-0.31
2024-11-18 08:10:47.424 -0500,1,-0.13,9.68,-0.31
2024-11-18 08:10:52.468 -0500,1,-0.13,9.67,-0.32
2024-11-18 08:10:57.508 -0500,1,-0.11,9.65,-0.29
2024-11-18 08:11:02.544 -0500,1,-0.14,9.67,-0.31
2024-11-18 08:11:07.577 -0500,1,-0.11,9.66,-0.33
2024-11-18 08:11:12.622 -0500,1,-0.13,9.66,-0.3
2024-11-18 08:11:17.665 -0500,1,-0.11,9.66,-0.32
2024-11-18 08:11:22.700 -0500,1,-0.12,9.66,-0.34
2024-11-18 08:11:27.735 -0500,1,-0.11,9.66,-0.31
2024-11-18 08:11:32.787 -0500,1,-0.14,9.67,-0.31
2024-11-18 08:11:37.831 -0500,1,-0.12,9.67,-0.34
2024-11-18 08:11:42.865 -0500,1,-0.11,9.65,-0.32
2024-11-18 08:11:47.903 -0500,1,-0.11,9.67,-0.33
2024-11-18 08:11:52.945 -0500,1,-0.13,9.66,-0.36
2024-11-18 08:11:58.005 -0500,1,-0.11,9.66,-0.36
2024-11-18 08:12:03.045 -0500,1,-0.09,9.67,-0.32
2024-11-18 08:12:08.078 -0500,1,-0.11,9.65,-0.34
2024-11-18 08:12:13.124 -0500,1,-0.12,9.65,-0.35
2024-11-18 08:12:18.159 -0500,1,-0.11,9.67,-0.37
2024-11-18 08:12:23.195 -0500,1,-0.11,9.66,-0.34
2024-11-18 08:12:28.237 -0500,1,-0.05,9.7,-0.32
2024-11-18 08:16:56.428 -0500,1,-0.12,9.66,-0.34
2024-11-18 08:17:01.462 -0500,1,-0.11,9.67,-0.35
2024-11-18 08:17:06.500 -0500,1,-0.11,9.65,-0.37
2024-11-18 08:17:11.537 -0500,1,-0.11,9.66,-0.35
2024-11-18 08:17:16.575 -0500,1,-0.11,9.66,-0.35
2024-11-18 08:17:21.608 -0500,1,-0.11,9.66,-0.34
2024-11-18 08:17:26.642 -0500,1,-0.1,9.67,-0.38
2024-11-18 08:17:31.676 -0500,1,-0.12,9.67,-0.37
2024-11-18 08:17:36.724 -0500,1,-0.11,9.65,-0.36
2024-11-18 08:17:41.769 -0500,1,-0.11,9.66,-0.33
2024-11-18 08:17:46.806 -0500,1,-0.11,9.66,-0.37
2024-11-18 08:17:51.847 -0500,1,-0.11,9.67,-0.38
2024-11-18 08:17:56.882 -0500,1,-0.11,9.67,-0.4
2024-11-18 08:18:01.922 -0500,1,-0.11,9.67,-0.36
2024-11-18 08:18:06.963 -0500,1,-0.11,9.66,-0.35
2024-11-18 08:18:12.015 -0500,1,-0.11,9.66,-0.39
2024-11-18 08:18:17.050 -0500,1,-0.12,9.65,-0.37
2024-11-18 08:18:22.085 -0500,1,-0.1,9.67,-0.37
2024-11-18 08:18:27.138 -0500,1,-0.12,9.67,-0.39
2024-11-18 08:18:32.169 -0500,1,-0.12,9.67,-0.37
2024-11-18 08:18:37.206 -0500,1,-0.11,9.66,-0.38
2024-11-18 08:18:42.242 -0500,1,-0.12,9.65,-0.37
2024-11-18 08:18:47.303 -0500,1,-0.12,9.67,-0.4
2024-11-18 08:18:52.341 -0500,1,-0.1,9.67,-0.39
2024-11-18 08:18:57.374 -0500,1,-0.13,9.69,-0.4
2024-11-18 08:19:02.429 -0500,1,-0.12,9.68,-0.38
2024-11-18 08:19:07.474 -0500,1,-0.11,9.67,-0.39
2024-11-18 08:19:12.558 -0500,1,-0.1,9.65,-0.4
2024-11-18 08:19:17.678 -0500,1,-0.11,9.67,-0.4
2024-11-18 08:19:22.766 -0500,1,-0.1,9.65,-0.39
2024-11-18 08:19:27.810 -0500,1,-0.09,9.66,-0.39
2024-11-18 08:19:32.860 -0500,1,-0.11,9.68,-0.4
2024-11-18 08:19:37.898 -0500,1,-0.1,9.67,-0.42
2024-11-18 08:19:42.945 -0500,1,-0.12,9.67,-0.4
2024-11-18 08:19:47.987 -0500,1,-0.11,9.65,-0.41
2024-11-18 08:19:53.021 -0500,1,-0.12,9.66,-0.4
2024-11-18 08:19:58.065 -0500,1,-0.1,9.68,-0.4
2024-11-18 08:20:03.099 -0500,1,-0.11,9.67,-0.41
2024-11-18 08:20:08.134 -0500,1,-0.12,9.67,-0.41
2024-11-18 08:20:13.166 -0500,1,-0.12,9.67,-0.41
2024-11-18 08:20:18.205 -0500,1,-0.1,9.67,-0.38
2024-11-18 08:20:23.251 -0500,1,-0.11,9.67,-0.41
2024-11-18 08:20:28.287 -0500,1,-0.1,9.67,-0.43
2024-11-18 08:20:33.321 -0500,1,-0.06,9.65,-0.46
2024-11-18 08:20:38.355 -0500,1,-0.1,9.67,-0.43
2024-11-18 08:20:43.390 -0500,1,-0.09,9.65,-0.41
2024-11-18 08:20:48.437 -0500,1,-0.11,9.66,-0.42
2024-11-18 08:20:53.470 -0500,1,-0.1,9.66,-0.42
2024-11-18 08:20:58.511 -0500,1,-0.1,9.67,-0.39
2024-11-18 08:21:03.549 -0500,1,-0.09,9.67,-0.43
2024-11-18 08:21:08.589 -0500,1,-0.11,9.66,-0.45
2024-11-18 08:21:13.635 -0500,1,-0.1,9.65,-0.43
2024-11-18 08:21:18.672 -0500,1,-0.12,9.66,-0.41
2024-11-18 08:21:23.704 -0500,1,-0.11,9.67,-0.43
2024-11-18 08:21:28.739 -0500,1,-0.11,9.67,-0.44
2024-11-18 08:21:33.773 -0500,1,-0.11,9.66,-0.45
2024-11-18 08:21:38.813 -0500,1,-0.1,9.66,-0.45
2024-11-18 08:21:43.857 -0500,1,-0.1,9.67,-0.41
2024-11-18 08:21:48.895 -0500,1,-0.11,9.64,-0.42
2024-11-18 08:21:53.930 -0500,1,-0.09,9.66,-0.43
2024-11-18 08:21:58.969 -0500,1,-0.08,9.67,-0.45
2024-11-18 08:22:04.013 -0500,1,-0.1,9.66,-0.44
2024-11-18 08:22:09.046 -0500,1,-0.1,9.66,-0.45
2024-11-18 08:22:14.081 -0500,1,-0.11,9.65,-0.43
2024-11-18 08:22:19.115 -0500,1,-0.11,9.67,-0.45
2024-11-18 08:22:24.150 -0500,1,-0.1,9.66,-0.45
2024-11-18 08:22:29.195 -0500,1,-0.1,9.68,-0.42
2024-11-18 08:22:34.234 -0500,1,-0.1,9.67,-0.45
2024-11-18 08:22:39.273 -0500,1,-0.09,9.66,-0.44
2024-11-18 08:22:44.316 -0500,1,-0.11,9.66,-0.45
2024-11-18 08:22:49.364 -0500,1,-0.1,9.66,-0.48
2024-11-18 08:22:54.404 -0500,1,-0.11,9.66,-0.46
2024-11-18 08:22:59.439 -0500,1,-0.09,9.68,-0.48
2024-11-18 08:23:04.472 -0500,1,-0.1,9.67,-0.47
2024-11-18 08:23:09.518 -0500,1,-0.12,9.66,-0.45
2024-11-18 08:23:14.566 -0500,1,-0.08,9.66,-0.46
2024-11-18 08:23:19.600 -0500,1,-0.11,9.66,-0.47
2024-11-18 08:23:24.634 -0500,1,-0.1,9.69,-0.48
2024-11-18 08:23:29.669 -0500,1,-0.09,9.66,-0.45
2024-11-18 08:23:34.702 -0500,1,-0.11,9.67,-0.46
2024-11-18 08:23:39.746 -0500,1,-0.14,9.64,-0.45
2024-11-18 08:23:44.784 -0500,1,-0.09,9.66,-0.44
2024-11-18 08:23:49.818 -0500,1,-0.08,9.68,-0.51
2024-11-18 08:23:54.853 -0500,1,-0.11,9.66,-0.49
2024-11-18 08:23:59.889 -0500,1,-0.11,9.67,-0.45
2024-11-18 08:24:04.938 -0500,1,-0.09,9.67,-0.48
2024-11-18 08:24:09.977 -0500,1,-0.1,9.66,-0.47
2024-11-18 08:24:15.013 -0500,1,-0.1,9.66,-0.46
2024-11-18 08:24:20.047 -0500,1,-0.11,9.67,-0.49
2024-11-18 08:24:25.080 -0500,1,-0.08,9.67,-0.49
2024-11-18 08:24:30.119 -0500,1,-0.09,9.67,-0.48
2024-11-18 08:24:35.160 -0500,1,-0.11,9.65,-0.47
2024-11-18 08:24:40.196 -0500,1,-0.11,9.66,-0.46
2024-11-18 08:24:45.228 -0500,1,-0.1,9.66,-0.5
2024-11-18 08:24:50.263 -0500,1,-0.09,9.65,-0.5
2024-11-18 08:24:55.297 -0500,1,-0.1,9.67,-0.51
2024-11-18 08:25:00.337 -0500,1,-0.1,9.66,-0.47
2024-11-18 08:25:05.377 -0500,1,-0.1,9.66,-0.52
2024-11-18 08:25:10.411 -0500,1,-0.09,9.67,-0.48
2024-11-18 08:25:15.456 -0500,1,-0.07,9.65,-0.51
2024-11-18 08:25:20.490 -0500,1,-0.1,9.65,-0.48
2024-11-18 08:25:25.529 -0500,1,-0.1,9.68,-0.49
2024-11-18 08:25:30.568 -0500,1,-0.1,9.65,-0.47
2024-11-18 08:25:35.604 -0500,1,-0.09,9.68,-0.5
2024-11-18 08:25:40.640 -0500,1,-0.09,9.65,-0.47
2024-11-18 08:25:45.673 -0500,1,-0.09,9.67,-0.5
2024-11-18 08:25:50.715 -0500,1,-0.1,9.66,-0.51
2024-11-18 08:25:55.755 -0500,1,-0.08,9.66,-0.52
2024-11-18 08:26:00.790 -0500,1,-0.11,9.67,-0.52
2024-11-18 08:26:05.825 -0500,1,-0.1,9.66,-0.5
2024-11-18 08:26:10.864 -0500,1,-0.09,9.67,-0.51
2024-11-18 08:26:15.907 -0500,1,-0.09,9.67,-0.51
2024-11-18 08:26:20.939 -0500,1,-0.09,9.66,-0.54
2024-11-18 08:26:25.975 -0500,1,-0.08,9.67,-0.52
2024-11-18 08:26:31.010 -0500,1,-0.09,9.66,-0.51
2024-11-18 08:26:36.044 -0500,1,-0.1,9.67,-0.47
2024-11-18 08:26:41.079 -0500,1,-0.11,9.65,-0.5
2024-11-18 08:26:46.119 -0500,1,-0.09,9.65,-0.49
2024-11-18 08:26:51.158 -0500,1,-0.09,9.66,-0.51
2024-11-18 08:26:56.192 -0500,1,-0.08,9.66,-0.5
2024-11-18 08:27:01.226 -0500,1,-0.08,9.67,-0.5
2024-11-18 08:27:06.262 -0500,1,-0.11,9.67,-0.51
2024-11-18 08:27:11.308 -0500,1,-0.08,9.65,-0.51
2024-11-18 08:27:16.348 -0500,1,-0.07,9.65,-0.52
2024-11-18 08:27:21.382 -0500,1,-0.11,9.65,-0.54
2024-11-18 08:27:26.420 -0500,1,-0.11,9.66,-0.51
